BARCODE_ID,date1,MonthlyMeanTemp,MonthlyPrecipSum,AnnualTemp,AnnualPrecip,Elevation,LUCAS_ID,SOIL_ID,Country,TH_LAT,TH_LONG,LC1_2018,LC_simpl_2018,LU1_2018,LC1_2015,LC_simpl_2015,LU1_2015,Soil_data_survey,Depth,Coarse_fragments,Clay_content,Sand_content,Silt_content,pH_CaCl2,pH_H2O,Electrical_conductivity,Organic_carbon,Carbonate_content,Phosphorus_content,Total_nitrogen_content,Extractable_potassium_content,Bulk_Density_0_10_cm,Bulk_Density_10_20_cm,Bulk_Density_20_30_cm,Ongoing_Number,Channel,Device,Basal_respiration,MIRR,Cmic,qO2,H2O_FW,glucose_per_sample,water_added,date_of_measurement,date_of_sampling,remarks,machine_factor,Xylosidase,Cellulase,N.actylglucosaminidase,beta.glucosidase,Acid.phosphatase,MWD,WSA,LC_5
302,7/2/2018,14.94899967,95.10000142,6.3,783,883,46382836,11453,AT,48.55431481,14.29521362,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,19,15,64,22,3.5,3.98,23.2,94.5,0,36.8,5.4,142.7,0.817492459,NA,NA,8479,Channel 12,EMIL,3.044657097,18.45915293,491.013468,0.006200761,37.53943218,0.0432,0.5,4/3/2019,n/a,knocked over before SIR but KOH didn't spill,1,337.87,65.69,205.27,682.63,1967.9,1.539879167,75,Woodland
303,7/3/2018,17.69833294,29.00000043,9.7,706,36,42143270,27425,DE,52.52880251,8.423249902,B21,Cropland,U111,B32,Cropland,U111,2018,0-20,4,5,88,7,5.5,5.97,16.55,39.6,0,68.4,3.3,91.1,NA,NA,NA,6916,Channel 17,KLAUS,0.877913231,10.36632007,275.7441138,0.003183797,8.135704875,0.0216,1.25,4/3/2019,n/a,n/a,1,40.32,54.72,74.62,305.74,479.87,0.743219277,47.05882353,Cropland
304,6/18/2018,14.924333,87.1000013,14.4,1348,106,28982458,49768,ES,43.69981141,-7.799422812,C33,Woodland,U120,C33,Woodland,U120,2018,0-20,23,24,40,35,7.2,7.62,19.27,72.7,53,6.7,1.6,126.3,0.735406092,0.985081319,NA,7160,Channel 21,KLAUS,2.130622444,8.296228987,220.679691,0.009654819,27.45550428,21.6,1.25,5/22/2019,n/a,n/a,1,112.47,10.09,65.75,141.4,2146.93,1.236535135,78.125,Woodland
305,6/28/2018,14.67133301,54.60000081,4.3,559,96,51544350,20903,FI,61.41243071,25.69478312,C31,Woodland,U420,C31,Woodland,U420,2018,0-20,0,0,0,0,3.3,3.9,18.64,201.6,1,43.5,12.3,140,0.237587228,0.352393238,NA,8730,Channel 23,EMIL,5.654315305,23.05024933,613.1366321,0.00922195,28.25297226,21.6,1.5,5/22/2019,n/a,n/a,1,283.47,98.6,320.06,867.01,2739.64,1.18002907,62.5,Woodland
306,6/26/2018,22.39266617,0,16.6,647,448,30301704,50235,ES,37.30339101,-4.543990157,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,9,43,9,48,7.7,8.25,16.05,11.7,484,5.9,1,393.2,1.468942689,0.951514138,NA,7182,Channel 13,KLAUS,0.014320221,11.16977226,297.115942,4.82E-05,4.193822613,21.6,1.5,5/27/2019,n/a,n/a,1,109.68,54.19,43.1,628.84,57.53,1.614023952,25.71428571,Cropland
307,6/19/2018,15.16033299,101.4000015,12.1,526,1003,31162082,49741,ES,40.80727754,-4.311793702,E30,Grassland,U420,E30,Grassland,U420,2018,0-20,12,29,57,14,6.8,7.04,17.65,4.4,2,13.3,0.6,106.6,1.239464777,1.51256506,NA,6893,Channel 24,KLAUS,1.458771353,4.180902322,111.2120018,0.013117032,13.16502639,0.0252,0.5,3/26/2019,n/a,n/a,1,44.31,23.06,101.19,266.87,226.33,1.747469052,54.54545455,Grassland
308,6/26/2018,14.865333,136.900002,7,1252,1270,38282398,24207,FR,44.50897017,3.804393544,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,38,16,33,50,4,4.55,5.8,51.1,0,11.7,3.9,84.2,0.818711729,0.953419439,NA,7165,Channel 26,KLAUS,2.633008501,16.00456148,425.7213353,0.006184817,19.54962469,21.6,1.75,5/22/2019,n/a,n/a,1,56.54,9.5,386.06,140.82,2034.99,1.253095628,56,Woodland
309,6/19/2018,16.91699962,77.70000116,12.7,814,531,28742296,49872,ES,42.23262181,-7.651527299,C22,Woodland,U111,B82,Cropland,U111,2018,0-20,21,11,64,25,3.5,4.12,6.78,44.2,0,5.6,2.2,62.8,0.695595247,1.106279537,NA,8761,Channel 24,EMIL,1.903822938,13.63849765,362.7840376,0.005247813,17.30449251,21.6,1,5/27/2019,n/a,n/a,1,37.73,4.09,100.97,85.79,1108.71,1.357990385,73.91304348,Woodland
310,6/26/2018,21.68933285,57.40000086,13.5,736,211,41922438,58804,IT,45.04105895,8.365399469,B82,Cropland,U111,B82,Cropland,U111,2018,0-20,2,38,14,49,7.3,8.01,17.5,27.9,80,9.5,1.3,331,0.849879883,0.941082837,NA,8757,Channel 20,EMIL,0.871515846,10.93356243,290.8327606,0.002996622,12.80173131,21.6,1,5/27/2019,n/a,n/a,1,39.83,36.39,73.7,375.45,136.48,2.043189944,74.35897436,Cropland
311,6/19/2018,15.54799965,132.500002,10.3,509,1232,34002034,49848,ES,40.80614165,-0.907596901,F40,Bareland,U111,B11,Cropland,U111,2018,0-20,21,45,20,35,7.6,8.33,20.4,6.3,438,12.1,1,281.7,1.51650242,1.634369821,NA,7191,Channel 22,KLAUS,0.846938776,6.445257348,171.4438455,0.004940036,13.44775871,21.6,0.5,5/27/2019,n/a,n/a,1,18.99,16.79,33.84,164.42,60.08,2.317547368,30.55555556,Other
312,6/11/2018,21.90433284,2.600000039,16.9,389,269,46761582,58537,IT,37.22837742,13.97016681,B41,Cropland,U111,B12,Cropland,U111,2018,0-20,26,37,13,50,7.4,8.25,19.05,11.9,349,4.9,1.4,433.5,1.231085013,1.235449823,NA,8764,Channel 27,EMIL,1.080015537,8.382210138,222.9667897,0.00484384,14.36886745,21.6,0.75,5/27/2019,n/a,n/a,1,45.68,99.11,145.92,540.05,446.01,1.414593496,72,Cropland
313,7/2/2018,15.62599965,49.60000074,7.2,1066,1201,37682420,24245,FR,44.65888437,3.029480397,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,28,7,42,50,5.2,5.57,14.64,127.9,2,15.4,11.2,170.2,0.783585455,0.980265727,NA,8758,Channel 21,EMIL,1.908263146,18.32688368,487.4951059,0.003914425,26.97805851,21.6,1,5/27/2019,n/a,n/a,1,269.17,150.52,251.94,826.64,1311.29,1.310320988,74.07407407,Grassland
314,6/19/2018,20.05966622,122.1000018,12.8,923,192,39482532,24172,FR,45.79260505,5.205399268,B11,Cropland,U111,B11,Cropland,U111,2018,0-20,11,20,29,52,6.4,6.61,12.29,8.9,2,36.9,1.1,182.9,1.225883569,1.268743203,NA,8756,Channel 19,EMIL,0.786800215,8.808203661,234.2982174,0.003358114,7.800131926,21.6,1,5/27/2019,n/a,n/a,1,64.13,58.3,71.93,357.6,160.32,0.945895105,47.61904762,Cropland
315,7/2/2018,12.82899971,120.2000018,2.4,632,175,52844586,20915,FI,63.17338065,29.31068925,C21,Woodland,U120,C21,Woodland,U120,2018,0-20,7,4,63,33,4.3,4.88,6.89,70.4,0,17.2,3.5,62.5,0.624539606,0.884254427,NA,8762,Channel 25,EMIL,1.953160018,14.01314807,372.7497385,0.00523987,25.95419847,21.6,1,5/27/2019,n/a,n/a,1,37.89,4.61,120.21,117.38,1460.54,0.783137131,34.28571429,Woodland
316,6/19/2018,15.35899966,17.40000026,4.7,611,119,51104260,20859,FI,60.70798225,24.52549115,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,6,24,6,70,4.7,5.32,12.14,117.1,0,37.4,5.9,121.8,0.67928104,0.861954185,NA,8715,Channel 8,EMIL,1.512145749,21.50607287,572.0615385,0.002643327,18.19837721,21.6,2,5/22/2019,n/a,n/a,1,81.68,60.53,114.9,390.97,833.85,1.460182403,78.37837838,Grassland
317,6/26/2018,18.08733293,86.50000129,9.8,785,26,41243258,27421,DE,52.39617052,7.105081025,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,31,7,51,42,3,3.79,18.66,151.2,0,49.2,7.3,170.2,0.627390723,0.693780619,NA,6910,Channel 11,KLAUS,2.47146402,8.2382134,219.1364764,0.011278195,46.31140716,0.0432,0.5,4/3/2019,n/a,n/a,1,404.16,46.74,322.95,375.59,1550.95,1.190389474,53.84615385,Woodland
318,6/19/2018,17.06866629,10.30000015,6.8,551,24,47284000,62090,SE,58.91899987,17.06450365,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,85,31,18,51,5.8,6.19,20.6,34.2,0,52.6,3.3,221.9,0.873965535,1.227958489,NA,7158,Channel 19,KLAUS,1.427163833,29.13124678,774.8911643,0.00184176,13.57488729,21.6,1.25,5/22/2019,n/a,n/a,1,104.3,133.48,224.46,737.2,875.46,2.18680198,83.33333333,Grassland
319,6/20/2018,18.38066626,74.70000111,14.4,319,766,33181812,49855,ES,38.7111052,-1.50618454,B82,Cropland,U111,B11,Cropland,U111,2018,0-20,37,18,58,24,7.7,8.51,15.7,6.4,380,28.5,0.7,302.9,1.379319638,1.327932177,NA,7159,Channel 20,KLAUS,0,2.898603083,77.102842,0,7.671781187,21.6,1,5/22/2019,n/a,n/a,1,9.43,1.37,10.08,69.29,25.18,1.073378486,13.04347826,Cropland
320,7/3/2018,24.24833279,50.20000075,14.6,687,5,44442424,58751,IT,44.91604943,11.55507578,B33,Cropland,U111,B22,Cropland,U111,2018,0-20,7,26,17,57,7.5,8.13,21.48,11.4,116,9.6,1,100.4,NA,NA,NA,7143,Channel 4,KLAUS,0.638093408,6.434108527,171.1472868,0.003728329,13.18204572,21.6,1.25,5/22/2019,n/a,n/a,1,18.75,18.37,37.08,128.16,89.88,1.459,7.692307692,Cropland
321,6/13/2018,16.6096663,25.90000039,6.6,654,95,52763758,56352,LT,55.99802961,25.43306877,E10,Grassland,U420,E10,Grassland,U420,2018,0-20,16,16,63,21,6.6,6.81,10.72,38.4,4,8.1,3.3,149.6,0.707577701,1.625320979,NA,7163,Channel 24,KLAUS,1.253679318,12.85824942,342.0294345,0.003665414,13.60214154,21.6,1.25,5/22/2019,n/a,n/a,1,29.31,36.98,175.1,323.86,457.37,1.204573129,73.52941176,Grassland
322,6/20/2018,18.26999959,74.50000111,13.4,372,911,33241828,49854,ES,38.86247804,-1.462983429,E30,Grassland,U111,B82,Cropland,U111,2018,0-20,8,23,52,25,7.5,8.29,14.92,11.3,105,13.5,1,279.5,1.303599406,1.404315341,NA,7161,Channel 22,KLAUS,0.61405672,10.72162527,285.1952322,0.00215311,6.118736564,21.6,1,5/22/2019,n/a,n/a,1,41.76,34.36,68.58,331.52,150.51,0.903387097,36,Grassland
323,6/26/2018,16.93966629,36.60000055,6.4,610,97,46803982,61480,SE,58.79810247,16.20732974,C22,Woodland,U120,C10,Woodland,U120,2018,0-20,0,0,0,3.78,3.3,4.2,14.45,177.1,0,31.3,6.4,208.2,0.321005044,NA,NA,8704,Channel 27,EMIL,3.88944495,19.69896876,523.992569,0.00742271,26.35282292,21.6,1.25,5/15/2019,n/a,n/a,1,81.35,15.27,327.17,270.6,2027.19,1.418161538,76.92307692,Woodland
324,6/20/2018,16.54333296,64.90000097,14.9,778,305,27162028,42334,PT,39.54593442,-8.781341154,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,34,33,14,54,7,7.33,25.1,34.1,280,5.6,3.5,417.6,0.871137189,0.886810861,1.004125849,8694,Channel 17,EMIL,0.672559853,25.5267035,679.0103131,0.0009905,9.830621056,21.6,0.75,5/15/2019,n/a,n/a,1,131.68,41.36,189.45,547.52,313.99,2.180097973,96.77419355,Cropland
325,6/19/2018,17.24599961,84.00000125,12.2,497,1068,33401850,49853,ES,39.08098697,-1.315008129,C32,Woodland,U112,B13,Cropland,U111,2018,0-20,12,23,19,58,7.3,7.74,15.99,28.4,494,4.2,2.6,361,1.080234894,NA,NA,7101,Channel 22,KLAUS,0.978951189,12.90207464,343.1951854,0.002852462,9.313806154,21.6,1,5/8/2019,n/a,n/a,1,32.82,9.69,78.6,173.43,115.36,1.378991135,70.96774194,Woodland
326,6/27/2018,NA,NA,18.4,773,122,56621496,29648,EL,35.36399673,24.70406169,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,3,20,32,48,7.5,7.84,28.9,24.8,527,12.9,2.3,267.7,1.414153349,1.151513484,NA,7119,Channel 10,KLAUS,0.462221553,11.03501906,293.5315071,0.001574691,5.758865248,25.2,1.25,5/15/2019,n/a,n/a,1,88.56,20.34,55,383.13,124.44,1.116452041,50,Cropland
327,6/21/2018,15.008333,14.90000022,5.4,626,32,49744242,20896,FI,60.77778742,22.01574819,B15,Cropland,U111,B11,Cropland,U111,2018,0-20,9,30,20,49,5.1,5.66,11.97,52.5,0,60.6,3.9,132.9,0.829705375,1.034054699,NA,8687,Channel 10,EMIL,1.002142162,7.758519961,206.376631,0.00485589,15.13799372,21.6,1,5/15/2019,n/a,n/a,1,67.67,49.27,87.37,359.95,588.47,1.908851351,71.42857143,Cropland
328,6/19/2018,15.13966633,136.700002,11.1,552,1021,32122142,50451,ES,41.49750562,-3.306196929,C10,Woodland,U420,C10,Woodland,U420,2018,0-20,26,31,26,43,7.3,7.72,17.16,28.2,591,1.4,2.2,333.1,1.065502457,1.047948084,NA,8672,Channel 25,EMIL,0.70029347,11.57006603,307.7637564,0.002275425,9.928960846,21.6,1,n/a,n/a,n/a,1,62.86,17.19,102.36,305.89,210.1,1.483444056,85.71428571,Woodland
329,6/18/2018,18.84133291,81.90000122,12.3,870,499,41302368,58799,IT,44.39515727,7.60713585,C10,Woodland,U120,B74,Cropland,U111,2018,0-20,13,20,41,39,6.2,6.38,25.9,38.5,0,31.7,3.8,126.5,0.769570501,0.800014679,NA,8675,Channel 28,EMIL,3.2825937,26.33708899,700.566567,0.004685627,27.74547267,21.6,0.5,n/a,n/a,n/a,1,113.91,194.68,268.81,1141.9,819.24,1.473023649,87.5,Woodland
330,6/26/2018,17.7109996,62.40000093,9.7,779,22,41463292,27419,DE,52.70891902,7.410228763,B13,Cropland,U111,B21,Cropland,U111,2018,0-20,23,3,88,9,4.6,5.37,7.42,30.7,0,102.7,2.4,70.2,1.229306934,1.199875654,NA,8482,Channel 15,EMIL,0.690489696,5.49253167,146.1013424,0.004726101,12.37574553,0.0216,0.5,4/3/2019,n/a,n/a,1,35.73,19.06,65,192.94,397.47,0.410797264,18.91891892,Cropland
331,7/9/2018,14.25699968,116.6000017,9.9,1609,489,43022698,11452,AT,47.39531355,9.748502351,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,11,61,28,3.57,5.6,5.97,22.1,144.2,0,16.5,8.1,209.2,0.501240512,NA,NA,8473,Channel 6,EMIL,5.796956847,35.26482082,938.0442338,0.006179833,33.19446759,0.0432,0.5,4/3/2019,n/a,n/a,1,55.7,19.28,413.73,259.56,1806.22,2.147564815,97.14285714,Woodland
332,7/11/2018,14.25066635,43.30000065,8.3,1322,169,34483786,55066,UK,56.39476436,-4.233555411,D20,Shrubland,U111,E20,Grassland,U111,2018,0-20,40,18,42,40,4.8,5.03,9.93,66.2,0,14.5,6,141.6,0.660904755,0.652414183,NA,5347,Channel 7,EMIL,3.962268084,33.85518727,900.5479814,0.004399841,18.70869344,21.6,1.75,5/8/2019,n/a,n/a,1,291.99,63.46,120.03,412.61,1359.37,1.5731,83.33333333,Other
333,7/9/2018,13.77499969,117.2000017,7.6,1223,885,43182690,11447,AT,47.32358721,9.960344663,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,22,31,25,44,7,7.23,54,59.9,51,9.5,5.9,90.7,0.863081012,NA,NA,6912,Channel 13,KLAUS,4.341074313,37.71203554,1003.140145,0.004327485,29.72896268,0.0252,0.5,4/3/2019,n/a,n/a,1,60.53,43.13,237.1,451.69,818.41,1.813844388,97.36842105,Grassland
334,7/10/2018,20.46999954,56.60000084,10.7,687,164,37442866,24267,FR,48.63084957,2.158048916,B12,Cropland,U111,F40,Bareland,U111,2015,0-20,15,21,24,55,5.8,6.31,5.9,10,0,24.7,1.3,132.1,NA,NA,NA,5348,Channel 8,EMIL,0.310529129,9.365164202,249.1133678,0.001246537,7.207802943,21.6,1,5/8/2019,n/a,n/a,1,28.22,47.52,59.06,310.9,279.35,2.220801802,56.75675676,Cropland
335,7/10/2018,22.57133283,12.50000019,12.8,724,493,39762280,24186,FR,43.54053321,5.739729936,C10,Woodland,U420,C10,Woodland,U420,2018,0-20,40,23,14,63,6.8,7.04,23.6,119.3,9,16.3,6.7,301.5,0.813521809,0.554012931,NA,7093,Channel 14,KLAUS,2.219690967,43.02363973,1144.428817,0.001939562,16.45150612,21.6,1.25,5/8/2019,n/a,n/a,1,41.64,39.13,726.96,516.41,1088.45,1.790810484,86.20689655,Woodland
336,7/2/2018,16.05399964,23.40000035,10.1,981,35,31063480,31332,IE,53.03630996,-8.336991678,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,5,12,79,9,4.7,5.3,6.39,28,0,37.4,2.9,46,1.308493429,1.347779392,NA,5346,Channel 6,EMIL,0.501510574,7.719329424,205.3341627,0.002442412,5.093607691,21.6,2,5/8/2019,n/a,n/a,1,64.44,29.75,82.24,183.25,489.9,0.605251852,76.19047619,Grassland
337,6/19/2018,21.00599953,90.30000135,12.7,1244,266,42182510,58797,IT,45.69439919,8.679363518,E20,Grassland,U111,B16,Cropland,U111,2018,0-20,11,14,43,43,4.9,5.45,16.75,44.4,0,32.6,3.6,82.7,1.021256867,1.097673209,NA,8702,Channel 25,EMIL,1.103164557,6.537271449,173.8914205,0.006343985,21.67878387,21.6,0.75,5/15/2019,n/a,n/a,1,71.5,38.44,100.11,364.43,870.84,0.978126866,55.55555556,Grassland
338,6/26/2018,21.94499951,0,16.6,561,410,30061684,50237,ES,37.08395619,-4.770881688,B15,Cropland,U111,B12,Cropland,U111,2018,0-20,18,26,35,38,7.6,8.18,17.51,7.8,480,9.8,1.2,255,1.196454464,1.271602883,NA,7122,Channel 13,KLAUS,0.170857227,19.52654021,519.4059697,0.000328947,3.257467994,25.2,1.75,5/15/2019,n/a,n/a,1,120.7,51.86,80.88,490.67,93.29,1.529427835,58.06451613,Cropland
339,6/20/2018,21.09433286,29.00000043,12.7,768,649,46202106,58994,IT,41.99346369,13.5970107,B43,Cropland,U111,B43,Cropland,U111,2018,0-20,3,43,2,56,7.5,8.05,51.19,15.2,508,72.2,2.1,483.6,0.571636095,0.634400084,NA,8681,Channel 4,EMIL,1.014501761,8.826738485,234.7912437,0.004320867,20.24124256,21.6,0.5,5/15/2019,n/a,n/a,1,36.05,16.62,43.76,210.15,100.1,1.885853383,71.79487179,Cropland
340,7/2/2018,22.4309995,3.900000058,15.5,584,580,29281840,49789,ES,38.32674739,-5.951734048,B15,Cropland,U111,B12,Cropland,U111,2018,0-20,4,26,24,50,7.4,7.95,20,6.6,9,6.6,0.9,93.8,1.299414273,1.176237699,NA,7140,Channel 1,KLAUS,0,11.65359254,309.9855616,0,2.849569251,21.6,1.25,5/22/2019,n/a,n/a,1,19.98,17.34,63.13,211.55,110.9,1.498666667,63.63636364,Cropland
341,6/19/2018,16.26799964,14.20000021,5.2,609,46,51424242,20850,FI,60.49034709,25.02391261,B53,Cropland,U111,B53,Cropland,U111,2018,0-20,19,66,11,23,5.5,6.17,7.06,22,0,34.4,1.9,123.8,1.147739104,1.219573867,NA,7137,Channel 28,KLAUS,1.137892555,11.51123864,306.1989479,0.003716187,11.33568905,25.2,1.5,5/15/2019,n/a,n/a,1,49.7,52.02,105.15,378.62,493.45,2.068134361,72.97297297,Cropland
342,6/27/2018,23.16166615,21.60000032,17.5,474,164,46121612,58536,IT,37.52788386,13.26793774,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,32,38,26,36,7.4,8.21,19.86,16.8,215,4.3,1.4,312.5,1.491092105,1.617581513,NA,7120,Channel 11,KLAUS,0.797004033,10.52045324,279.8440561,0.002848029,13.24558481,21.6,0.75,5/15/2019,n/a,n/a,1,44.52,13.68,57.88,346.92,133.81,1.852892193,65.71428571,Cropland
343,7/3/2018,19.41166623,58.80000088,10.3,816,226,41062870,24271,FR,48.90472178,7.067307164,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,14,38,10,52,5.5,5.76,13.94,43.5,0,23.7,4.7,131.5,0.948083229,1.196853549,NA,8487,Channel 20,EMIL,1.526030579,24.68421392,656.6000903,0.00232414,14.56679894,0.0216,1,4/3/2019,n/a,n/a,1,107.94,102.88,165.15,544.05,819.42,1.991138393,94.11764706,Grassland
344,6/26/2018,22.77633282,69.40000103,13.7,1153,47,45042534,58735,IT,45.89276465,12.35523249,B82,Cropland,U111,B82,Cropland,U111,2018,0-20,9,29,16,56,7.2,7.81,19.24,26.7,17,43.3,2.1,276.5,1.285934122,1.381134975,NA,8697,Channel 20,EMIL,1.162606577,9.66030586,256.9641359,0.004524392,18.11835106,21.6,0.5,5/15/2019,n/a,n/a,1,34.24,58.23,127.84,425.58,257.17,2.10112253,78.94736842,Cropland
345,6/26/2018,21.81099951,1.800000027,16.3,645,435,29901692,50236,ES,37.1270662,-4.96256813,B81,Cropland,U111,B81,Cropland,U111,2018,0-20,15,23,50,27,7.7,8.21,18.28,9.5,534,25.1,1,195.1,1.316137102,1.286314172,NA,7127,Channel 18,KLAUS,0.379328529,6.22487842,165.581766,0.002290883,5.811258278,21.6,1.25,5/15/2019,n/a,n/a,1,38.01,12.26,23.5,196.42,61.76,1.236505222,30.76923077,Cropland
346,7/3/2018,23.9133328,16.10000024,16.1,484,113,47842050,58584,IT,41.39894621,15.51955317,B12,Cropland,U111,F40,Bareland,U112,2018,0-20,52,42,21,37,7.3,7.56,15.52,17.5,1,11.5,1.9,1778.5,1.022774702,1.053937804,NA,8678,Channel 1,EMIL,0.725008088,8.726949207,232.1368489,0.003123193,11.69832881,25.2,1,5/15/2019,n/a,n/a,1,21.86,23.5,97.88,239.31,259.37,1.359040055,50,Cropland
347,7/3/2018,17.66666627,23.20000035,9.3,722,53,42863320,27423,DE,52.98742006,9.478855088,B16,Cropland,U111,B32,Cropland,U111,2018,0-20,5,6,77,17,5.5,6.16,12.59,25.3,0,67.9,1.7,62.6,1.348159959,1.370813694,NA,8483,Channel 16,EMIL,0.393918088,4.279603914,113.8374641,0.003460355,6.214968678,0.0216,1,4/3/2019,n/a,n/a,1,37.24,53.19,74.28,342.54,368.15,0.531482477,33.33333333,Cropland
348,6/18/2018,15.26399966,13.1000002,5.1,645,124,52324108,19155,EE,59.14237923,26.04236773,B11,Cropland,U111,B32,Cropland,U111,2018,0-20,4,20,39,41,7.2,7.38,15.13,17.4,14,15.1,1.8,99,1.689889221,1.569326095,NA,7130,Channel 21,KLAUS,0.879803142,9.478831472,252.1369172,0.003489386,11.80300501,21.6,1,5/15/2019,n/a,n/a,1,30.3,50.85,102.26,381.43,319.25,1.786777778,69.6969697,Cropland
349,6/26/2018,17.91966627,76.90000115,9.7,772,27,41383284,27422,DE,52.63446537,7.296365611,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,2,1,90,9,4.2,4.72,4.94,14.7,0,16.9,0.8,15.1,1.353788833,1.497056376,NA,8699,Channel 22,EMIL,NA,NA,NA,NA,2.256919801,25.2,1.75,5/15/2019,n/a,n/a,1,72.78,5.14,103.95,101.92,348.19,0.457777397,65.2173913,Woodland
350,6/19/2018,20.21599955,80.00000119,13.9,621,287,39822308,24171,FR,43.79576856,5.795445266,B32,Cropland,U111,B12,Cropland,U111,2018,0-20,31,44,4,53,7.5,8.12,19.45,15,381,13.2,1.9,482,1.399921345,NA,NA,7139,Channel 30,KLAUS,0.668969488,10.83093456,288.1028593,0.002321981,13.06306306,21.6,1.25,5/15/2019,n/a,n/a,1,36.84,38.83,57.28,314.22,88.42,2.033508803,55,Cropland
351,6/19/2018,14.07999969,103.7000015,9.3,708,1480,30962066,50854,ES,40.63120884,-4.511496251,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,13,13,41,46,4.7,4.92,46,47.5,1,18.3,4.2,147.8,0.832714051,0.780053576,NA,7126,Channel 17,KLAUS,2.476072094,14.15717147,376.580761,0.006575142,20.45154911,21.6,1,5/15/2019,n/a,n/a,1,178.9,50.6,427.77,455.37,1174.04,1.043444206,84.21052632,Grassland
352,6/28/2018,14.954333,36.30000054,4.3,577,91,52084354,20905,FI,61.33662904,26.69409124,C10,Woodland,U120,C10,Woodland,U120,2018,0-20,21,4,73,23,4.4,5.02,5.55,31.3,1,23.8,1.7,56.3,0.677185115,1.067249527,NA,7124,Channel 15,KLAUS,0.426891991,6.667646338,177.3593926,0.002406932,3.04886736,25.2,1.5,5/15/2019,n/a,n/a,1,27.14,8.46,159.48,152.07,714.23,0.746898406,38.46153846,Woodland
353,6/18/2018,15.56166632,20.80000031,9.6,1313,262,33363162,54943,UK,50.71508911,-4.045355469,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,23,31,17,51,4.6,5.52,13.08,59.3,0,67.2,6.2,163.7,0.659642671,0.642580691,NA,7134,Channel 25,KLAUS,3.757279345,22.71989688,604.3492569,0.006217066,26.90389092,21.6,1.5,5/15/2019,n/a,n/a,1,104.35,44.31,101.05,374.5,985.39,1.894217703,88.57142857,Grassland
354,6/26/2018,16.88466629,126.0000019,7.6,1620,1016,39942574,24173,FR,46.19527614,5.766073123,C33,Woodland,U120,C33,Woodland,U120,2018,0-20,16,49,8,43,5.9,6.14,75.7,259.1,0,38.9,15.2,173.7,0.224489901,0.299734417,NA,8679,Channel 2,EMIL,12.42932752,82.34537152,2190.386883,0.00567449,46.32352941,21.6,1.25,5/15/2019,n/a,n/a,1,120.41,57.99,885.44,817.39,2385.9,1.461911765,70,Woodland
355,6/20/2018,13.22566637,77.10000115,8.7,1405,172,34543662,54994,UK,55.31530676,-3.74580804,C10,Woodland,U420,C10,Woodland,U420,2018,0-20,29,17,48,35,5.3,5.82,30.7,63.6,0,107.2,5.4,376.3,0.547728305,0.633395113,NA,7094,Channel 15,KLAUS,3.155803316,18.03316181,479.6821041,0.006578947,42.40079038,21.6,1,5/8/2019,n/a,n/a,1,108.4,156.73,274.93,1096.6,1111.84,2.398859375,89.28571429,Woodland
356,6/18/2018,15.18233299,37.90000056,10.5,1009,46,31123392,31344,IE,52.28727705,-7.92680793,E20,Grassland,U111,E20,Grassland,U111,2018,0-20,15,13,63,25,5.7,5.9,41.3,41.3,0,38.2,4.7,169.5,1.142626556,1.175916243,NA,8677,Channel 30,EMIL,2.407763023,21.47769833,571.3067756,0.004214484,18.21219716,21.6,1.25,n/a,n/a,n/a,1,120.49,99.34,160.76,495.47,938.55,1.062819444,59.375,Grassland
357,6/26/2018,19.77033289,141.1000021,14.1,1005,77,34602380,24211,FR,43.97262688,-0.747106693,C22,Woodland,U120,C22,Woodland,U120,2018,0-20,3,14,55,31,4.3,5.11,5.06,13.7,0,6.3,1.2,49.1,1.09776019,1.319815617,NA,8667,Channel 20,EMIL,1.181835674,9.795394779,260.5575011,0.004535796,13.28216252,21.6,1,n/a,n/a,n/a,1,88.76,18.09,82.11,141.49,607.08,1.5976,58.62068966,Woodland
358,6/19/2018,18.81233291,51.90000077,14.2,770,179,37242276,24177,FR,43.32876767,2.645667335,B82,Cropland,U415,B82,Cropland,U410,2018,0-20,18,30,22,48,7.6,8.14,14.98,16.7,534,13.9,1.5,306.8,NA,NA,NA,7121,Channel 12,KLAUS,1.194470744,12.20665278,324.696964,0.003678725,11.43719604,21.6,1,5/15/2019,n/a,n/a,1,59.67,39.21,115.09,471.1,110.13,1.831572614,60,Cropland
