"","LUCAS_ID","CONTAINER_ID","X_LAEA","Y_LAEA","Elevation","AnnualPrecip","AnnualTemp","LC_Survey_Code","Country","LC_1","LC_2","LC_3","LC_4","CLC_2018","CLC_2012","CLC_2006","CLC_2000","CLC_1990","CLC.firstChange","CLC.lastChange","num.CLC.changes","time.since.CLC.change","MWD","WSA","Xylosidase","Cellulase","N.actylglucosaminidase","beta.glucosidase","Acid.phosphatase","O2_Measurement_ID","O2_Channel","O2_Device","Basal_respiration","MIRR","Cmic","qO2","H2O_percent_FW","glucose_per_sample_SIR","water_added_SIR","date_O2_Measurement","date_of_sampling","remarks","machine_factor","coarse_2009","clay_2009","silt_2009","sand_2009","pHinH2O_2009","pHinCaCl2_2009","OC_2009","CaCO3_2009","N_2009","P_2009","K_2009","CEC_2009","Repeated","coarse_2015","clay_2015","sand_2015","silt_2015","pHinCaCl2_2015","pHinH2O_2015","Electrical_conductivity_2015","OC_2015","CaCO3_2015","P_2015","N_2015","K_2015","CEC_2015","NUTS0","NUTS1","NUTS2","NUTS3","MonthlyPrecipSum","MonthlyMeanTemp","dates","MeanNDVI90days","MeanNDVI3years","Sum_burned_areas_1year","LC_5","clay_2009_shapefile","silt_2009_shapefile","sand_2009_shapefile","pHinH2O_2009_shapefile","pHinCaCl2_2009_shapefile","OC_2009_shapefile","clay_yearCombine","silt_yearCombine","sand_yearCombine","pHinH2O_yearCombine","pHinCaCl2_yearCombine","year_of_yearCombine","PA","nonPA.1","mahal.min.1"
"170",46342786,204,4634000,2786000,324,853,99,"B16","AUSTRIA","Maize","Cereals","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,2.03013343108505,43.5897435897436,27.02,32.58,61.8,306.35,311.28,6961,"Channel 2","KLAUS",0.930749557,6.041707653,160.7094236,0.005791506,14.9715624,0.0216,1,"4/16/19","n/a","n/a",1,13,19,67,13,6.97,6.33,"10.7","0",1.4,"52.2",139.1,12.7,"Yes",NA,NA,NA,NA,5.6,5.86,15.41,12.6,0,59.9,1.6,165.7,26,"AT","AT3","AT31","AT312",40.5000006,18.50633292,"2018-06-04",0.586,0.565073170731707,0,"Agriculture",19,67,13,6.97,6.33,"10.7",19,67,13,6.97,6.33,2009,0,NA,NA
"171",46382836,302,4638000,2836000,883,783,63,"C21","AUSTRIA","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,1.53987916666667,75,337.87,65.69,205.27,682.63,1967.9,8479,"Channel 12","EMIL",3.044657097,18.45915293,491.013468,0.006200761,37.53943218,0.0432,0.5,"4/3/19","n/a","knocked over before SIR but KOH didn't spill",1,19,15,22,64,4.06,3.52,"48.6","1",2.3,"26.1",54.1,9.8,"Yes",NA,NA,NA,NA,3.5,3.97,47,117.1,0,50.4,7.3,182.2,15.7,"AT","AT3","AT31","AT313",99.30000148,14.97599967,"2018-07-02",0.780444444444444,0.7544,0,"Forest",15,22,64,4.06,3.52,"48.6",15,22,64,4.06,3.52,2009,0,NA,NA
"172",46482614,131,4648000,2614000,563,1284,92,"E20","AUSTRIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",242,242,242,242,242,1990,1990,0,28,1.81025457317073,80.6451612903226,83.79,44.16,133.23,384.92,714.31,7179,"Channel 10","KLAUS",1.127908952,2.067833079,55.00435989,0.02050581,15.562249,21.6,1.5,"5/27/19","n/a","n/a",1,23,12,51,37,7.83,7.38,"42.6","95",3.9,"13.8",59.5,25,"Yes",NA,NA,NA,NA,5.8,6.13,34.5,29.8,0,33.1,3.5,74.9,14.6,"AT","AT2","AT21","AT211",63.90000095,18.32166626,"2018-07-02",0.786222222222222,0.679505617977528,0,"Grassland",12,51,37,7.83,7.38,"42.6",12,51,37,7.83,7.38,2009,0,NA,NA
"173",46642928,431,4664000,2928000,437,624,85,"E20","CZECH REPUBLIC","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,133,211,211,313,2000,2018,3,0,1.49977513966481,88.8888888888889,97.87,36.25,74.02,237.11,608.35,5321,"Channel 11","DIETER",0.81811419,8.901494018,236.7797409,0.00345517,9.948082398,21.6,1,"5/6/19","n/a","n/a",1,14,19,17,64,5.76,5.18,"11.7","1",1.4,"51.4",126.3,9.9,"Yes",NA,NA,NA,NA,5.2,5.51,4.46,11.1,0,41.5,1.4,159.6,20.5,"CZ","CZ0","CZ03","CZ031",64.30000096,18.19433293,"2018-07-24",0.781333333333333,0.673831325301205,0,"Grassland",19,17,64,5.76,5.18,"11.7",19,17,64,5.76,5.18,2009,0,NA,NA
"174",47182946,236,4718000,2946000,627,700,73,"E20","CZECH REPUBLIC","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,231,231,1990,1990,0,28,1.46973488372093,83.3333333333333,61.96,65.99,148.43,471.25,545.99,6993,"Channel 4","KLAUS",0.860995851,10.84854772,288.5713693,0.00298365,20.33057851,21.6,1.25,"4/24/19","n/a","n/a",1,8,13,27,60,6.53,6.12,"21.4","1",2.1,"25",124.2,13,"Yes",NA,NA,NA,NA,5.4,5.65,10.39,22.3,0,41.3,2.4,164.3,24.5,"CZ","CZ0","CZ06","CZ063",47.50000071,17.9539996,"2018-06-18",0.710222222222222,0.613113924050633,0,"Grassland",13,27,60,6.53,6.12,"21.4",13,27,60,6.53,6.12,2009,0,NA,NA
"175",47363330,203,4736000,3330000,48,589,89,"B13","POLAND","Barley","Cereals","Cropland","Agriculture",231,231,211,211,211,2012,2012,1,6,0.609330912863073,100,23.85,12.02,22.29,118.64,190.78,6963,"Channel 4","KLAUS",0.553430426,1.747675031,46.48815582,0.011904762,3.635441326,0.0216,1,"4/16/19","n/a","n/a",1,4,3,2,95,5.39,4.53,"8.7","0",0.7,"71.6",35.2,3.7,"Yes",NA,NA,NA,NA,4.5,4.96,15.02,9.7,0,104.4,0.9,21.9,7.7,"PL","PL4","PL41","PL411",29.90000045,18.36699959,"2018-06-05",0.419111111111111,0.528641975308642,0,"Agriculture",3,2,95,5.39,4.53,"8.7",3,2,95,5.39,4.53,2009,0,NA,NA
"176",47903032,223,4790000,3032000,720,875,60,"E20","POLAND","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",312,312,312,312,312,1990,1990,0,28,1.21541530054645,81.8181818181818,108.04,23.03,107.53,239.93,1292.63,8766,"Channel 29","EMIL",1.804778973,19.50219036,518.7582636,0.003479037,31.16776316,21.6,1,"5/27/19","n/a","n/a",1,27,18,55,27,4.58,4.06,"51.1","2",4.8,"10.3",80.9,10.2,"Yes",NA,NA,NA,NA,4,4.17,28.9,33.4,0,25.7,3.2,90.8,13.5,"PL","PL5","PL51","PL517",80.3000012,15.82499965,"2018-06-13",0.78,0.631684210526316,0,"Grassland",18,55,27,4.58,4.06,"51.1",18,55,27,4.58,4.06,2009,0,NA,NA
"177",48002880,395,4800000,2880000,199,507,101,"B32","CZECH REPUBLIC","Rape and turnip rape","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,1.24145151515152,74.0740740740741,42.39,85.58,95.1,450.39,453.13,7141,"Channel 2","KLAUS",0,5.560383849,147.9062104,0,7.471938348,21.6,1.25,"5/22/19","n/a","n/a",1,5,16,25,59,5.54,5.04,"16.4","1",1.5,"20.1",339.2,11.6,"Yes",NA,NA,NA,NA,5.8,6.13,9.87,17.2,1,19.2,1.8,195.8,20.1,"CZ","CZ0","CZ06","CZ064",44.30000066,19.85699956,"2018-07-18",0.577,0.536681818181818,0,"Agriculture",16,25,59,5.54,5.04,"16.4",16,25,59,5.54,5.04,2009,0,NA,NA
"178",48462300,27,4846000,2300000,356,911,133,"D10","CROATIA","Shrubland with sparse tree cover","Shrubland with sparse tree cover","Shrubland","Shrubland",324,321,321,321,231,2000,2018,2,0,1.29191330645161,88.8888888888889,95.29,50.15,305.85,710.58,701.47,8559,"Channel 2","EMIL",0.730304891,11.26594366,299.6741014,0.002436997,19.34312593,0.0216,0.75,"4/24/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",0,35,14,51,6.3,6.47,10.29,31.6,5,0,3,162.6,20.8,"HR","HR0","HR03","HR035",87.2000013,19.78766622,"2018-06-04",0.502,0.476767676767677,0,"Other",28,60,12,7.62,7.12,"35.9",35,51,14,6.47,6.3,2015,0,NA,NA
"179",49803394,22,4980000,3394000,143,563,77,"C22","POLAND","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,0.578540372670806,68.1818181818182,93.97,29.42,116.42,236.37,432.32,9291,"Channel 14","EMIL",0.478629579,5.677860697,151.0310945,0.00316908,2.593755163,0.0432,0.75,"4/10/19","n/a","n/a",1,6,3,10,87,4.75,4.22,"11.4","0",0.9,"47.5",35.9,1,"Yes",NA,NA,NA,NA,4.8,5.21,3.98,16.1,0,104.2,1.1,22.4,6.1,"PL","PL6","PL62","PL621",57.90000086,16.43199963,"2018-05-29",0.5725,0.554409638554217,0,"Forest",3,10,87,4.75,4.22,"11.4",3,10,87,4.75,4.22,2009,0,NA,NA
"180",49983054,213,4998000,3054000,405,827,77,"E20","POLAND","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",313,313,313,313,112,2000,2000,1,18,1.36492808219178,80.6451612903226,38.18,52.31,219.14,486.05,673.39,7193,"Channel 24","KLAUS",1.491697597,16.43029237,437.0457772,0.003413138,14.75437136,21.6,1.5,"5/27/19","n/a","n/a",1,8,23,25,53,7.39,6.99,"46.3","8",3.7,"0",119.5,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8000012,16.48299963,"2018-06-06",0.6595,0.607855421686747,0,"Grassland",23,25,53,7.39,6.99,"46.3",23,25,53,7.39,6.99,2009,0,NA,NA
"181",50504430,430,5050000,4430000,134,595,37,"C33","FINLAND","Other mixed woodland","Mixed woodland","Woodland","Forest",312,312,312,313,NA,2006,2006,1,12,1.07058498023716,60,108.05,17.91,112.04,212.03,519.37,5317,"Channel 7","DIETER",1.531759657,6.055793991,161.0841202,0.009509067,22.38507662,21.6,0.75,"5/6/19","n/a","n/a",1,7,3,38,60,4.48,3.89,"20","0",0.8,"10.9",24.3,3.3,"Yes",NA,NA,NA,NA,3.6,4.29,11.88,23.9,0,27.6,1.1,41.4,0.5,"FI","FI1","FI19","FI193",54.30000081,17.51699961,"2018-07-23",0.773,0.621614035087719,0,"Forest",3,38,60,4.48,3.89,"20",3,38,60,4.48,3.89,2009,0,NA,NA
"182",50822928,580,5082000,2928000,562,656,73,"C21","SLOVAKIA","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",211,211,211,211,211,1990,1990,0,28,1.22629298245614,69.6969696969697,173.39,33.02,93.94,325.85,1053.16,8649,"Channel 2","EMIL",1.183910232,7.208697857,191.751363,0.006174195,12.93260474,21.6,1.5,"n/a","n/a","n/a",1,4,18,48,35,4.31,3.77,"52.9","1",3.7,"0",93.3,10.8,"Yes",NA,NA,NA,NA,3.6,3.95,10.88,42.8,0,17.2,3.3,75.1,13.4,"SK","SK0","SK04","SK042",55.20000082,18.29333292,"2018-07-30",0.7295,0.506247191011236,0,"Forest",18,48,35,4.31,3.77,"52.9",18,48,35,4.31,3.77,2009,0,NA,NA
"183",51103486,19,5110000,3486000,164,599,72,"E20","POLAND","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",313,313,313,231,231,2006,2006,1,12,0.874464130434783,56.25,56.52,26.53,83.12,210.68,433.1,7000,"Channel 11","KLAUS",0.583641747,6.245990624,166.1433506,0.003512881,10.69244753,21.6,1.5,"4/24/19","n/a","n/a",1,13,4,22,73,5.57,4.81,"18.3","0",1.6,"15.2",127,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.40000036,16.07533297,"2018-05-28",0.653142857142857,0.621185185185185,0,"Grassland",4,22,73,5.57,4.81,"18.3",4,22,73,5.57,4.81,2009,0,NA,NA
"184",51922944,119,5192000,2944000,160,595,97,"E20","SLOVAKIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",112,112,112,112,112,1990,1990,0,28,2.39616509433962,92.1052631578947,42.56,53.5,106.4,485.43,495.57,8709,"Channel 2","EMIL",1.180171406,16.05895338,427.16816,0.002762779,14.37625083,21.6,1,"5/22/19","n/a","n/a",1,6,35,53,12,6.73,5.99,"25.7","1",2,"69.3",327.7,23,"Yes",NA,NA,NA,NA,6,6.24,6.3,17.6,0,57.2,2.2,301.5,18.1,"SK","SK0","SK04","SK041",58.50000087,17.49966628,"2018-05-28",0.586,0.561185185185185,0,"Grassland",35,53,12,6.73,5.99,"25.7",35,53,12,6.73,5.99,2009,0,NA,NA
"185",52342544,796,5234000,2544000,193,719,115,"E10","ROMANIA","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",211,211,211,231,231,2006,2006,1,12,1.93012388059701,83.3333333333333,62.02,14.29,94.11,124.38,508.52,7378,"Channel 29","KLAUS",0.645794739,4.664073113,124.0643448,0.005205321,10.9534807,21.6,0.75,"7/1/19","n/a","n/a",1,7,60,23,17,5.51,5.1,"18","1",1.82,"118",1225.1,19.3,"Yes",NA,NA,NA,NA,4.6,5.14,8.26,11.7,0,12.5,1.4,76.8,11.4,"RO","RO4","RO42","RO422",31.80000047,7.059999842,"2018-12-03",0.459,0.591326315789474,0,"Grassland",60,23,17,5.51,5.1,"18",60,23,17,5.51,5.1,2009,0,NA,NA
"186",52601984,738,5260000,1984000,1389,923,79,"C21","GREECE","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",313,313,313,313,313,1990,1990,0,28,1.51816666666667,65.7894736842105,13.71,2.46,173.26,74.26,542.07,7346,"Channel 27","KLAUS",1.203781898,11.32672419,301.2908635,0.003995415,9.140950792,21.6,1.5,"6/24/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",11,23,44,33,7,7.28,9.75,9.7,1,51.4,1,155.2,17.9,"EL","EL5","EL53","EL532",2.500000037,18.15999959,"2018-09-24",0.834666666666667,0.66884,0,"Forest",21,51,27,8.32,7.47,"11.1",23,33,44,7.28,7,2015,0,NA,NA
"187",53381850,621,5338000,1850000,501,652,138,"C10","GREECE","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",243,243,243,243,243,1990,1990,0,28,1.76998797250859,90,61.86,38.02,93.83,412.17,451.09,8928,"Channel 11","EMIL",1.461267606,34.47509129,917.0374283,0.001593466,15.30815109,21.6,1,"7/8/19","n/a","n/a",1,26,30,37,33,7.46,7.13,"50.8","70",4.3,"115.8",284.3,36.4,"Yes",NA,NA,NA,NA,7.2,7.44,20.7,24.1,16,6.2,2.7,229.2,28.9,"EL","EL6","EL64","EL643",32.60000049,21.11499953,"2018-08-06",0.715111111111111,0.634574257425743,0,"Forest",30,37,33,7.46,7.13,"50.8",30,37,33,7.46,7.13,2009,0,NA,NA
"188",53403912,746,5340000,3912000,127,657,58,"C21","LATVIA","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",313,313,313,313,313,1990,1990,0,28,0.671534129692835,66.6666666666667,54.69,17.4,191.52,232.41,980.96,8866,"Channel 9","EMIL",1.675536796,9.342386982,248.5074937,0.006742399,8.064788257,21.6,1.25,"6/24/19","n/a","n/a",1,4,8,39,53,4.32,3.53,"34.6","0",1.7,"13.1",44.4,5.5,"Yes",NA,NA,NA,NA,4.3,4.84,6.1,16.1,0,9.9,1.1,45.5,22.6,"LV","LV0","LV00","LV008",62.00000092,19.3793329,"2018-08-28",0.864571428571429,0.677470588235294,0,"Forest",8,39,53,4.32,3.53,"34.6",8,39,53,4.32,3.53,2009,0,NA,NA
"189",53702216,742,5370000,2216000,612,646,113,"C10","BULGARIA","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",222,222,222,222,222,1990,1990,0,28,1.12120857142857,58.8235294117647,14.69,8.98,89.01,144.78,187.63,7347,"Channel 28","KLAUS",0.847579425,9.051311145,240.7648764,0.003520362,11.27516779,21.6,1,"6/24/19","n/a","n/a",1,0,5,74,21,7.83,7.3,"12.6","15",1.44,"12",220.5,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60000019,21.71733285,"2018-09-03",0.7425,0.525188118811881,0,"Forest",5,74,21,7.83,7.3,"12.6",5,74,21,7.83,7.3,2009,0,NA,NA
"190",54022304,692,5402000,2304000,665,564,101,"E10","BULGARIA","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",242,242,242,242,242,1990,1990,0,28,1.69145469798658,61.9047619047619,38.59,12.33,142.66,152.31,690.77,8789,"Channel 22","EMIL",0.411036434,12.62469048,335.8167669,0.00122399,6.622625929,21.6,1,"6/5/19","n/a","n/a",1,22,13,28,59,5.78,5.6,"12.5","1",2.43,"5",114.6,12,"Yes",NA,NA,NA,NA,5.1,5.54,12.07,14.5,0,5,1.9,120.8,5.1,"BG","BG4","BG41","BG412",28.20000042,20.05766622,"2018-09-03",0.829333333333333,0.646709677419355,0,"Grassland",13,28,59,5.78,5.6,"12.5",13,28,59,5.78,5.6,2009,0,NA,NA
"191",54102674,753,5410000,2674000,432,670,95,"C10","ROMANIA","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",311,311,311,311,311,1990,1990,0,28,2.00565606060606,97.4358974358974,58.51,66.33,127.67,401.59,751.16,8871,"Channel 14","EMIL",1.309201213,13.93124368,370.5710819,0.003532929,16.35656292,21.6,1,"6/24/19","n/a","n/a",1,40,53,32,15,4.82,4.6,"30.3","<0.5",3.12,"<5",203.3,23.3,"Yes",NA,NA,NA,NA,4.3,4.64,28.1,21.1,0,8.4,2.2,151.9,15,"RO","RO1","RO12","RO121",33.6000005,2.277666616,"2018-12-08",0.625,0.712269662921348,0,"Forest",53,32,15,4.82,4.6,"30.3",53,32,15,4.82,4.6,2009,0,NA,NA
"192",54221900,67,5422000,1900000,209,529,155,"E30","GREECE","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,2.12455134474328,71.4285714285714,48.74,75.32,180.51,669.32,354.41,7007,"Channel 18","KLAUS",0,20.95155005,557.3112313,0,5.17868961,21.6,1.5,"4/24/19","n/a","n/a",1,25,19,34,47,7.77,7.05,"17.9","5",1.7,"31.4",184.2,23,"Yes",NA,NA,NA,NA,7.3,7.62,15.97,22.5,9,77.9,2.4,499.7,22.9,"EL","EL6","EL61","EL613",23.10000034,19.82066622,"2018-05-29",0.560888888888889,0.472831683168317,0,"Grassland",19,34,47,7.77,7.05,"17.9",19,34,47,7.77,7.05,2009,0,NA,NA
"193",54361858,527,5436000,1858000,181,480,159,"B81","GREECE","Olive groves","Other permanent crops","Cropland","Agriculture",223,223,223,223,223,1990,1990,0,28,1.40684,90.4761904761905,45.59,46.45,203.54,516.65,574.22,8653,"Channel 6","EMIL",0.958719939,10.53020261,280.1033895,0.003422736,12.69631344,21.6,1,"n/a","n/a","n/a",1,34,17,28,55,7.06,6.46,"32","2",2.8,"14.3",171.5,26.2,"Yes",NA,NA,NA,NA,6.6,6.96,12.9,12.5,1,13,1.4,108.6,13.5,"EL","EL6","EL64","EL644",0,24.70733278,"2018-07-31",0.568,0.630862745098039,0,"Agriculture",17,28,55,7.06,6.46,"32",17,28,55,7.06,6.46,2009,0,NA,NA
"194",54462696,751,5446000,2696000,441,617,93,"E20","ROMANIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,231,231,1990,1990,0,28,2.20918115942029,84.2105263157895,93.19,54.9,81.06,438.76,572.66,8885,"Channel 28","EMIL",0.761619789,8.057716603,214.3352617,0.003553404,16.22660428,21.6,1,"6/24/19","n/a","n/a",1,57,52,22,26,5.65,4.9,"<6","<0.5",2.07,"14",157.8,23.5,"Yes",NA,NA,NA,NA,5.7,6.17,5.58,20.9,1,13.8,2.1,240.3,35.9,"RO","RO1","RO12","RO125",38.70000058,1.084333309,"2018-12-08",0.518,0.620943820224719,0,"Grassland",52,22,26,5.65,4.9,"<6",52,22,26,5.65,4.9,2009,0,NA,NA
"195",54581630,401,5458000,1630000,142,705,175,"D10","GREECE","Shrubland with sparse tree cover","Shrubland with sparse tree cover","Shrubland","Shrubland",323,323,323,323,323,1990,1990,0,28,1.12112157221207,72.972972972973,8.85,5.35,58.35,88.19,122.71,7095,"Channel 16","KLAUS",0,6.191421524,164.6918125,0,8.895100296,21.6,1,"5/8/19","n/a","n/a",1,14,41,37,22,7.69,7.01,"11.3","2",1,"0",458.5,22.6,"Yes",NA,NA,NA,NA,7.2,7.54,10.36,12.2,5,4.2,1.3,517.7,22.4,"EL","EL6","EL65","EL653",NA,NA,"2018-07-09",0.514222222222222,0.553271028037383,0,"Other",41,37,22,7.69,7.01,"11.3",41,37,22,7.69,7.01,2009,0,NA,NA
"196",54642202,767,5464000,2202000,1277,800,73,"C22","BULGARIA","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",243,243,243,243,243,1990,1990,0,28,1.12968406072106,80,29.68,12.51,75.18,168.09,373.25,7340,"Channel 21","KLAUS",0.757664485,7.671948559,204.0738317,0.003712698,3.554817276,21.6,1,"6/24/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",16,9,70,21,4.2,4.58,12.92,10.6,0,0,0.5,87.5,6.9,"BG","BG4","BG42","BG423",21.30000032,15.90099964,"2018-09-20",0.7745,0.692752941176471,0,"Forest",2,9,89,4.92,4.3,"12",9,21,70,4.58,4.2,2015,0,NA,NA
"197",54662566,810,5466000,2566000,514,667,93,"C10","ROMANIA","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",243,243,243,222,222,2006,2006,1,12,2.16374822695036,96.875,117.52,198.57,721.69,1261.42,1333.48,7238,"Channel 9","KLAUS",1.340291453,38.13837469,1014.480767,0.00132116,15.96888962,21.6,1.25,"6/11/19","n/a","n/a",1,53,46,18,36,5.28,4.7,"<6","<0.5",2.62,"<5",202.2,32,"Yes",NA,NA,NA,NA,4.5,4.88,14.82,19.2,0,5.7,2.3,139.5,19.2,"RO","RO3","RO31","RO311",16.30000024,12.19699973,"2018-10-25",0.763111111111111,0.670769230769231,0,"Forest",46,18,36,5.28,4.7,"<6",46,18,36,5.28,4.7,2009,0,NA,NA
"198",54762692,797,5476000,2692000,458,597,92,"E20","ROMANIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,2.14187449392712,95,29.84,33.55,95.22,334.03,332.13,8909,"Channel 22","EMIL",1.230135858,13.78207767,366.6032661,0.003355496,18.46257133,21.6,0.75,"7/1/19","n/a","n/a",1,35,11,79,10,7.76,7.4,"20.4","37",1.73,"8",453,42.1,"Yes",NA,NA,NA,NA,7.2,7.53,30.7,18.9,5,5.9,2.4,405,40,"RO","RO1","RO12","RO124",27.50000041,6.873666513,"2018-11-24",0.513,0.593954545454546,0,"Grassland",11,79,10,7.76,7.4,"20.4",11,79,10,7.76,7.4,2009,0,NA,NA
"199",54841800,867,5484000,1800000,103,450,168,"F40","GREECE","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",212,212,212,211,211,2006,2006,1,12,1.67711173184358,17.948717948718,36.57,18.3,42.46,231.88,95.84,8457,"Channel 20","EMIL",0.834170854,9.464630847,251.7591805,0.003313368,26.27529211,0.0252,1,"3/26/19","n/a","n/a",1,25,36,57,6,8.46,7.66,"8","167",1.1,"11.6",657.8,44.5,"Yes",NA,NA,NA,NA,7.9,8.24,29.3,12.2,132,13.7,1.2,638.4,46.8,"EL","EL6","EL64","EL641",NA,NA,"2018-10-09",0.291,0.397846153846154,0,"Other",36,57,6,8.46,7.66,"8",36,57,6,8.46,7.66,2009,0,NA,NA
"200",54902398,695,5490000,2398000,31,517,130,"B11","BULGARIA","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,1.79465238095238,32.5,58.62,118.95,130.53,577.29,215.53,8785,"Channel 18","EMIL",0.648684712,13.3428644,354.9201932,0.001827692,13.98589933,21.6,1,"6/5/19","n/a","n/a",1,0,21,70,9,8.12,7.5,"15.1","49",1.53,"5",146.9,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.40000014,25.05999944,"2018-09-03",0.356,0.538212765957447,0,"Agriculture",21,70,9,8.12,7.5,"15.1",21,70,9,8.12,7.5,2009,0,NA,NA
"201",54922222,783,5492000,2222000,562,707,113,"C32","BULGARIA","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",313,313,313,313,313,1990,1990,0,28,1.97134365781711,93.3333333333333,27.25,27.04,303.82,351.32,477.69,7365,"Channel 16","KLAUS",0.541336154,18.09330748,481.281979,0.00112478,6.184885067,21.6,1.25,"7/1/19","n/a","n/a",1,11,6,54,40,7.13,6.8,"19.8","17",1.86,"<5",114,47.5,"Yes",NA,NA,NA,NA,7.2,7.41,37.1,46.7,80,8,3.4,143.5,26.5,"BG","BG4","BG42","BG423",13.2000002,22.23933284,"2018-09-20",0.859,0.725052631578947,0,"Forest",6,54,40,7.13,6.8,"19.8",6,54,40,7.13,6.8,2009,0,NA,NA
"202",55382862,829,5538000,2862000,328,610,89,"E20","ROMANIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,1.80614814814815,57.8947368421053,43.13,85.94,106.1,541.08,424.63,7245,"Channel 16","KLAUS",0.482932506,8.424489268,224.0914145,0.002155069,14.33792989,21.6,1,"6/11/19","n/a","n/a",1,2,49,21,30,6.44,6,"20.1","<0.5",2.04,"36",329.2,26,"Yes",NA,NA,NA,NA,6.2,6.42,53.8,23.9,1,70.5,2.8,1062.2,24.5,"RO","RO2","RO21","RO215",36.10000054,7.712666494,"2018-11-21",0.470285714285714,0.487952380952381,0,"Grassland",49,21,30,6.44,6,"20.1",49,21,30,6.44,6,2009,0,NA,NA
"203",55442260,870,5544000,2260000,215,668,130,"B31","BULGARIA","Sunflower","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,1.65506892230576,55.8823529411765,64.61,66.32,99.34,484.67,492.82,7304,"Channel 15","KLAUS",0.454322386,6.214294702,165.3002391,0.002748468,12.55982835,21.6,1,"n/a","n/a","n/a",1,6,12,10,78,6.93,6.7,"6.8","<0.5",0.73,"29",134.2,15.1,"Yes",NA,NA,NA,NA,5.1,5.39,11.98,13.2,0,34.1,1.4,247.4,20.5,"BG","BG4","BG42","BG421",15.30000023,21.65899952,"2018-09-25",0.549333333333333,0.505551020408163,0,"Agriculture",12,10,78,6.93,6.7,"6.8",12,10,78,6.93,6.7,2009,0,NA,NA
"204",55722274,653,5572000,2274000,446,604,114,"C10","BULGARIA","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",324,324,324,324,311,2000,2000,1,18,2.0122868852459,86.3636363636364,38.87,28.77,163.56,279.07,569.75,7386,"Channel 7","KLAUS",1.054289194,12.03526478,320.138043,0.003293233,4.913964262,21.6,1,"7/8/19","n/a","n/a",1,0,7,14,79,4.96,4.6,"<6","<0.5",0.51,"<5",35.6,7.5,"Yes",NA,NA,NA,NA,5.6,5.97,25.4,18.5,1,11.7,1.6,109.6,8.8,"BG","BG3","BG34","BG344",16.60000025,19.49766623,"2018-09-25",0.813777777777778,0.643125,0,"Forest",7,14,79,4.96,4.6,"<6",7,14,79,4.96,4.6,2009,0,NA,NA
